Order ID,Order Date,City,Customer Gender,Customer Age,Product Category,Product Name,Quantity Sold,Original Price (INR),Discount Percentage,Selling Price (INR),Total Revenue (INR),Cost Per Unit (INR),Profit (INR),Payment Method,Returned,Customer Rating
ORD-1256,2023-07-29,Kolkata,Female,35,Groceries,Tea Powder,1,299,25,224.25,224.25,159.42,64.83,Debit Card,No,4
ORD-1257,2023-09-17,Mumbai,Female,26,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,470.22,129.03,Debit Card,No,1
ORD-1258,2023-04-29,Bangalore,Female,61,Clothing,Jacket,2,2499,0,2499.0,4998.0,1392.91,2212.18,Cash,No,3
ORD-1259,2023-10-19,Kolkata,Male,23,Sports & Fitness,Running Shoes,1,2999,0,2999.0,2999.0,1805.99,1193.01,EMI,No,2
ORD-1260,2023-05-11,Delhi,Male,20,Sports & Fitness,Yoga Mat,1,799,15,679.15,679.15,436.07,243.08,Cash,No,1
ORD-1261,2023-09-05,Bangalore,Female,56,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,214.51,144.59,Credit Card,No,5
ORD-1262,2023-07-13,Pune,Female,29,Clothing,Dress,1,1599,0,1599.0,1599.0,1022.91,576.09,UPI,No,1
ORD-1263,2024-02-05,Chennai,Male,58,Home & Kitchen,Mixer Grinder,1,3499,10,3149.1,3149.1,1928.37,1220.73,Debit Card,No,4
ORD-1264,2023-01-26,Hyderabad,Male,27,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1083.06,720.99,EMI,No,1
ORD-1265,2023-04-25,Bangalore,Female,41,Electronics,Smartwatch,1,8999,20,7199.2,7199.2,5011.14,2188.06,Credit Card,No,1
ORD-1266,2023-08-28,Kolkata,Male,32,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,5062.32,3936.68,Credit Card,No,1
ORD-1267,2023-01-21,Kolkata,Female,65,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,210.36,88.89,Debit Card,No,5
ORD-1268,2023-09-14,Pune,Male,27,Groceries,Tea Powder,2,299,15,254.15,508.3,161.71,184.88,UPI,No,2
ORD-1269,2024-02-02,Hyderabad,Male,20,Groceries,Cooking Oil,1,189,10,170.1,170.1,101.37,68.73,Cash,No,5
ORD-1270,2023-08-21,Kolkata,Female,44,Home & Kitchen,Mixer Grinder,1,3499,25,2624.25,2624.25,1821.54,802.71,Cash,No,4
ORD-1271,2024-02-02,Kolkata,Male,64,Home & Kitchen,Bed Sheet Set,1,999,10,899.1,899.1,514.69,384.41,EMI,No,2
ORD-1272,2023-07-15,Pune,Female,53,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1279.52,369.73,Cash,No,3
ORD-1273,2023-08-07,Ahmedabad,Female,57,Home & Kitchen,Mixer Grinder,1,3499,15,2974.15,2974.15,1650.58,1323.57,Cash,Yes,2
ORD-1274,2023-12-12,Kolkata,Male,46,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1158.56,490.69,Credit Card,No,4
ORD-1275,2023-06-26,Chennai,Male,44,Groceries,Atta (10kg),4,399,5,379.05,1516.2,225.44,614.44,UPI,No,2
ORD-1276,2024-05-13,Delhi,Male,19,Groceries,Atta (10kg),1,399,20,319.2,319.2,233.51,85.69,Credit Card,No,1
ORD-1277,2023-12-06,Bangalore,Male,37,Electronics,Headphones,1,2999,10,2699.1,2699.1,1471.31,1227.79,Credit Card,No,3
ORD-1278,2024-04-02,Hyderabad,Male,53,Home & Kitchen,Bed Sheet Set,1,999,25,749.25,749.25,484.56,264.69,Debit Card,No,2
ORD-1279,2023-06-17,Kolkata,Male,53,Home & Kitchen,Pressure Cooker,1,1899,20,1519.2,1519.2,1200.26,318.94,EMI,No,3
ORD-1280,2023-09-13,Mumbai,Male,42,Electronics,Laptop,1,54999,15,46749.15,46749.15,25817.29,20931.86,Cash,No,2
ORD-1281,2023-01-21,Bangalore,Female,19,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1700.37,848.78,Cash,No,5
ORD-1282,2023-12-19,Hyderabad,Female,27,Groceries,Rice (5kg),1,349,10,314.1,314.1,169.42,144.68,Credit Card,No,2
ORD-1283,2023-11-25,Kolkata,Male,41,Groceries,Rice (5kg),4,349,10,314.1,1256.4,158.16,623.76,UPI,No,3
ORD-1284,2024-06-16,Mumbai,Male,62,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,5679.84,2419.26,UPI,No,4
ORD-1285,2023-12-12,Ahmedabad,Male,39,Electronics,Headphones,1,2999,25,2249.25,2249.25,1946.41,302.84,EMI,Yes,5
ORD-1286,2023-01-11,Ahmedabad,Female,42,Sports & Fitness,Yoga Mat,1,799,10,719.1,719.1,420.38,298.72,Credit Card,No,3
ORD-1287,2024-01-20,Pune,Male,40,Groceries,Biscuits Pack,4,79,20,63.2,252.8,41.98,84.88,UPI,No,4
ORD-1288,2023-10-16,Pune,Male,19,Groceries,Rice (5kg),1,349,15,296.65,296.65,213.27,83.38,Debit Card,No,1
ORD-1289,2023-09-06,Chennai,Male,22,Electronics,Laptop,1,54999,10,49499.1,49499.1,25464.09,24035.01,Credit Card,No,3
ORD-1290,2023-03-14,Pune,Male,57,Clothing,Shoes,4,1999,25,1499.25,5997.0,1151.82,1389.72,Credit Card,Yes,2
ORD-1291,2023-07-24,Delhi,Male,45,Electronics,Laptop,1,54999,0,54999.0,54999.0,32650.2,22348.8,Debit Card,No,1
ORD-1292,2024-02-01,Ahmedabad,Male,48,Groceries,Atta (10kg),4,399,5,379.05,1516.2,244.79,537.04,UPI,No,5
ORD-1293,2023-03-04,Bangalore,Male,34,Home & Kitchen,Mixer Grinder,1,3499,20,2799.2,2799.2,1578.97,1220.23,Debit Card,No,5
ORD-1294,2023-07-13,Pune,Male,28,Electronics,Smartphone,1,18999,5,18049.05,18049.05,9260.3,8788.75,Cash,No,5
ORD-1295,2023-10-31,Chennai,Female,34,Sports & Fitness,Protein Powder,1,1999,20,1599.2,1599.2,1155.66,443.54,UPI,No,5
ORD-1296,2023-01-08,Ahmedabad,Female,64,Groceries,Biscuits Pack,1,79,5,75.05,75.05,36.52,38.53,Credit Card,No,4
ORD-1297,2023-03-23,Pune,Female,62,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,1110.73,313.52,EMI,No,1
ORD-1298,2023-09-26,Hyderabad,Female,38,Groceries,Tea Powder,4,299,10,269.1,1076.4,156.7,449.6,EMI,No,2
ORD-1299,2023-08-22,Kolkata,Female,47,Sports & Fitness,Dumbbells,1,2199,0,2199.0,2199.0,1293.39,905.61,UPI,No,4
ORD-1300,2024-04-19,Kolkata,Female,19,Home & Kitchen,Curtains,1,1499,5,1424.05,1424.05,717.15,706.9,Debit Card,No,4
ORD-1301,2023-06-02,Bangalore,Male,55,Home & Kitchen,Bed Sheet Set,1,999,0,999.0,999.0,536.34,462.66,Debit Card,No,1
ORD-1302,2024-02-05,Mumbai,Female,43,Home & Kitchen,Mixer Grinder,1,3499,10,3149.1,3149.1,1810.6,1338.5,Debit Card,No,5
ORD-1303,2023-10-12,Bangalore,Female,60,Clothing,Jeans,4,1299,15,1104.15,4416.6,697.01,1628.56,Credit Card,No,1
ORD-1304,2023-03-10,Ahmedabad,Male,44,Groceries,Tea Powder,3,299,20,239.2,717.6,143.01,288.57,Cash,Yes,3
ORD-1305,2023-06-12,Bangalore,Female,39,Groceries,Biscuits Pack,4,79,25,59.25,237.0,45.21,56.16,UPI,No,2
ORD-1306,2024-01-14,Pune,Female,33,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,906.63,1092.37,Debit Card,No,2
ORD-1307,2023-11-17,Pune,Male,26,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,517.63,281.57,UPI,No,5
ORD-1308,2023-08-23,Chennai,Female,54,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,183.19,100.86,Cash,No,3
ORD-1309,2024-06-07,Delhi,Female,47,Electronics,Smartwatch,1,8999,5,8549.05,8549.05,5171.92,3377.13,EMI,No,3
ORD-1310,2023-03-10,Hyderabad,Male,41,Home & Kitchen,Curtains,1,1499,5,1424.05,1424.05,911.78,512.27,Credit Card,No,2
ORD-1311,2023-01-04,Hyderabad,Female,49,Groceries,Biscuits Pack,4,79,20,63.2,252.8,44.43,75.08,UPI,No,5
ORD-1312,2023-07-24,Mumbai,Male,51,Clothing,Shoes,1,1999,20,1599.2,1599.2,1017.74,581.46,EMI,No,4
ORD-1313,2024-03-09,Hyderabad,Male,19,Electronics,Headphones,1,2999,10,2699.1,2699.1,1472.05,1227.05,Cash,No,4
ORD-1314,2023-06-01,Ahmedabad,Female,24,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,721.61,477.59,UPI,No,2
ORD-1315,2024-04-09,Mumbai,Male,21,Groceries,Cooking Oil,2,189,20,151.2,302.4,97.25,107.9,UPI,No,3
ORD-1316,2023-05-26,Pune,Female,29,Groceries,Tea Powder,1,299,20,239.2,239.2,172.16,67.04,UPI,No,1
ORD-1317,2023-10-17,Mumbai,Male,49,Groceries,Atta (10kg),1,399,20,319.2,319.2,250.03,69.17,Credit Card,No,2
ORD-1318,2023-06-05,Chennai,Male,41,Electronics,Tablet,1,24999,5,23749.05,23749.05,15949.98,7799.07,UPI,No,4
ORD-1319,2023-12-18,Kolkata,Female,62,Electronics,Smartwatch,1,8999,15,7649.15,7649.15,5030.64,2618.51,Debit Card,No,1
ORD-1320,2023-08-01,Hyderabad,Male,33,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,2108.33,1390.67,Credit Card,No,5
ORD-1321,2023-01-25,Chennai,Male,27,Electronics,Laptop,1,54999,15,46749.15,46749.15,25215.88,21533.27,Debit Card,No,3
ORD-1322,2024-02-01,Ahmedabad,Male,60,Home & Kitchen,Pressure Cooker,1,1899,20,1519.2,1519.2,1145.3,373.9,Cash,No,1
ORD-1323,2023-07-24,Ahmedabad,Male,40,Sports & Fitness,Yoga Mat,1,799,5,759.05,759.05,396.23,362.82,Credit Card,No,3
ORD-1324,2024-06-05,Hyderabad,Female,53,Clothing,Jacket,2,2499,5,2374.05,4748.1,1392.56,1962.98,UPI,No,2
ORD-1325,2023-07-26,Hyderabad,Female,25,Sports & Fitness,Running Shoes,1,2999,10,2699.1,2699.1,1466.97,1232.13,UPI,No,4
ORD-1326,2024-06-08,Kolkata,Male,65,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,1653.41,1670.64,Debit Card,No,5
ORD-1327,2023-11-02,Chennai,Female,31,Clothing,Shoes,3,1999,10,1799.1,5397.3,1084.97,2142.39,EMI,Yes,1
ORD-1328,2023-08-10,Kolkata,Female,47,Clothing,Dress,4,1599,5,1519.05,6076.2,1022.34,1986.84,Cash,No,2
ORD-1329,2024-05-18,Chennai,Male,57,Home & Kitchen,Water Bottle,1,399,20,319.2,319.2,202.32,116.88,Credit Card,No,1
ORD-1330,2023-02-21,Kolkata,Male,24,Electronics,Headphones,1,2999,0,2999.0,2999.0,1531.56,1467.44,Credit Card,No,2
ORD-1331,2024-03-09,Hyderabad,Male,25,Groceries,Rice (5kg),4,349,10,314.1,1256.4,202.67,445.72,UPI,No,4
ORD-1332,2023-07-29,Delhi,Male,64,Electronics,Smartphone,1,18999,15,16149.15,16149.15,9212.92,6936.23,Debit Card,No,5
ORD-1333,2023-10-07,Bangalore,Male,22,Groceries,Rice (5kg),4,349,25,261.75,1047.0,161.47,401.12,Cash,No,1
ORD-1334,2023-02-08,Mumbai,Male,60,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,798.19,475.96,Credit Card,No,3
ORD-1335,2023-10-16,Hyderabad,Male,33,Home & Kitchen,Mixer Grinder,1,3499,10,3149.1,3149.1,1591.63,1557.47,Cash,No,1
ORD-1336,2024-03-21,Mumbai,Female,41,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1185.63,713.42,Credit Card,No,4
ORD-1337,2024-04-28,Pune,Male,38,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1279.2,699.9,UPI,No,5
ORD-1338,2024-02-16,Ahmedabad,Female,41,Groceries,Tea Powder,3,299,10,269.1,807.3,143.38,377.16,Cash,No,3
ORD-1339,2023-05-21,Bangalore,Male,39,Groceries,Biscuits Pack,4,79,25,59.25,237.0,42.67,66.32,EMI,No,2
ORD-1340,2023-12-16,Chennai,Female,23,Sports & Fitness,Dumbbells,1,2199,20,1759.2,1759.2,1050.91,708.29,Cash,No,5
ORD-1341,2023-02-12,Bangalore,Male,61,Sports & Fitness,Yoga Mat,1,799,20,639.2,639.2,360.2,279.0,UPI,No,3
ORD-1342,2024-01-18,Kolkata,Male,54,Sports & Fitness,Protein Powder,1,1999,20,1599.2,1599.2,1162.18,437.02,UPI,No,1
ORD-1343,2023-08-20,Chennai,Male,50,Home & Kitchen,Mixer Grinder,1,3499,25,2624.25,2624.25,2201.03,423.22,Credit Card,No,1
ORD-1344,2023-11-10,Delhi,Male,19,Clothing,Jacket,2,2499,10,2249.1,4498.2,1395.43,1707.34,Credit Card,Yes,1
ORD-1345,2023-08-01,Delhi,Female,40,Clothing,T-Shirt,3,599,0,599.0,1797.0,323.77,825.69,Cash,Yes,5
ORD-1346,2023-11-04,Ahmedabad,Male,61,Groceries,Tea Powder,2,299,10,269.1,538.2,152.72,232.76,Cash,No,4
ORD-1347,2023-11-24,Kolkata,Male,45,Groceries,Rice (5kg),4,349,10,314.1,1256.4,217.16,387.76,EMI,No,3
ORD-1348,2024-05-17,Delhi,Female,34,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,5782.34,3216.66,EMI,No,2
ORD-1349,2023-04-07,Ahmedabad,Male,38,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,775.7,348.55,UPI,No,4
ORD-1350,2023-08-10,Bangalore,Male,50,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,903.67,1095.33,Cash,Yes,2
ORD-1351,2024-04-19,Delhi,Female,29,Groceries,Atta (10kg),1,399,15,339.15,339.15,199.76,139.39,Cash,No,2
ORD-1352,2023-02-10,Bangalore,Male,30,Groceries,Atta (10kg),4,399,10,359.1,1436.4,188.3,683.2,Cash,No,1
ORD-1353,2024-02-01,Pune,Female,32,Clothing,Jacket,3,2499,0,2499.0,7497.0,1215.85,3849.45,Cash,No,1
ORD-1354,2023-04-14,Pune,Female,19,Clothing,Jeans,1,1299,5,1234.05,1234.05,698.37,535.68,EMI,No,3
ORD-1355,2023-04-19,Kolkata,Male,22,Home & Kitchen,Curtains,1,1499,0,1499.0,1499.0,758.16,740.84,Credit Card,No,3
ORD-1356,2024-05-01,Bangalore,Male,19,Home & Kitchen,Water Bottle,1,399,5,379.05,379.05,251.9,127.15,Debit Card,No,2
ORD-1357,2023-07-21,Ahmedabad,Male,60,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,224.03,135.07,Debit Card,No,1
ORD-1358,2023-02-10,Kolkata,Male,41,Clothing,Jeans,3,1299,5,1234.05,3702.15,619.16,1844.67,Credit Card,No,1
ORD-1359,2023-04-26,Hyderabad,Male,38,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1667.76,731.44,Debit Card,No,2
ORD-1360,2023-07-13,Bangalore,Female,53,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,738.74,535.41,EMI,No,1
ORD-1361,2023-05-30,Delhi,Male,33,Clothing,Shoes,1,1999,5,1899.05,1899.05,1090.53,808.52,Cash,No,3
ORD-1362,2023-08-19,Pune,Female,19,Groceries,Tea Powder,4,299,0,299.0,1196.0,137.12,647.52,Debit Card,No,3
ORD-1363,2024-02-05,Bangalore,Female,57,Home & Kitchen,Water Bottle,1,399,5,379.05,379.05,239.29,139.76,EMI,No,2
ORD-1364,2023-09-05,Delhi,Female,56,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,164.28,104.82,Credit Card,No,5
ORD-1365,2023-03-28,Ahmedabad,Female,37,Clothing,T-Shirt,3,599,10,539.1,1617.3,316.66,667.32,EMI,No,3
ORD-1366,2024-04-26,Bangalore,Female,39,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,1202.37,496.78,Credit Card,No,3
ORD-1367,2024-06-29,Hyderabad,Female,36,Sports & Fitness,Skipping Rope,1,299,25,224.25,224.25,138.31,85.94,EMI,No,3
ORD-1368,2023-11-28,Chennai,Female,51,Clothing,Shoes,3,1999,5,1899.05,5697.15,1288.29,1832.28,Cash,No,5
ORD-1369,2024-03-10,Pune,Female,31,Clothing,Shoes,3,1999,5,1899.05,5697.15,975.5,2770.65,Cash,No,2
ORD-1370,2023-05-01,Ahmedabad,Female,33,Groceries,Cooking Oil,3,189,5,179.55,538.65,91.97,262.74,Cash,No,3
ORD-1371,2024-04-15,Delhi,Female,25,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1502.33,1346.72,Cash,No,4
ORD-1372,2023-01-04,Ahmedabad,Female,50,Electronics,Laptop,1,54999,10,49499.1,49499.1,34955.23,14543.87,EMI,No,3
ORD-1373,2023-02-22,Kolkata,Female,38,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,706.95,492.25,Credit Card,No,1
ORD-1374,2024-01-06,Hyderabad,Male,24,Electronics,Smartphone,1,18999,0,18999.0,18999.0,9603.45,9395.55,Cash,No,5
ORD-1375,2023-03-03,Hyderabad,Female,45,Electronics,Smartphone,1,18999,10,17099.1,17099.1,12261.33,4837.77,Debit Card,No,5
ORD-1376,2023-10-01,Pune,Male,28,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1440.54,1408.51,Cash,No,5
ORD-1377,2023-01-18,Delhi,Male,33,Clothing,T-Shirt,3,599,20,479.2,1437.6,366.53,338.01,Cash,No,4
ORD-1378,2023-06-19,Hyderabad,Female,55,Clothing,Jeans,1,1299,10,1169.1,1169.1,585.37,583.73,EMI,No,4
ORD-1379,2023-08-07,Ahmedabad,Male,65,Clothing,T-Shirt,4,599,0,599.0,2396.0,354.9,976.4,Cash,No,4
ORD-1380,2023-01-24,Ahmedabad,Female,51,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1878.46,970.59,UPI,No,4
ORD-1381,2024-06-03,Pune,Male,63,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,1142.05,557.1,Credit Card,No,4
ORD-1382,2023-06-22,Kolkata,Female,33,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,1794.44,1529.61,UPI,No,4
ORD-1383,2024-04-25,Delhi,Female,63,Electronics,Tablet,1,24999,5,23749.05,23749.05,14476.81,9272.24,Credit Card,No,3
ORD-1384,2024-01-04,Ahmedabad,Female,23,Home & Kitchen,Pressure Cooker,1,1899,15,1614.15,1614.15,1020.25,593.9,Cash,No,2
ORD-1385,2023-10-03,Chennai,Male,42,Groceries,Biscuits Pack,2,79,15,67.15,134.3,38.21,57.88,UPI,Yes,2
ORD-1386,2023-04-03,Hyderabad,Female,27,Clothing,T-Shirt,1,599,20,479.2,479.2,299.55,179.65,UPI,No,4
ORD-1387,2023-10-13,Delhi,Male,23,Clothing,Jeans,3,1299,15,1104.15,3312.45,627.84,1428.93,EMI,Yes,2
ORD-1388,2023-10-23,Chennai,Male,30,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,1257.34,441.81,EMI,No,1
ORD-1389,2023-04-14,Pune,Male,27,Groceries,Cooking Oil,1,189,20,151.2,151.2,114.5,36.7,EMI,No,2
ORD-1390,2023-01-09,Mumbai,Female,26,Groceries,Cooking Oil,1,189,10,170.1,170.1,103.98,66.12,Debit Card,Yes,2
ORD-1391,2023-05-16,Ahmedabad,Male,63,Clothing,Shoes,3,1999,10,1799.1,5397.3,1084.42,2144.04,Credit Card,No,2
ORD-1392,2023-02-13,Ahmedabad,Female,61,Electronics,Smartwatch,1,8999,5,8549.05,8549.05,4050.58,4498.47,Cash,No,4
ORD-1393,2024-06-21,Kolkata,Female,51,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,242.3,116.8,Cash,No,4
ORD-1394,2023-05-10,Pune,Female,25,Electronics,Laptop,1,54999,0,54999.0,54999.0,31347.21,23651.79,EMI,No,4
ORD-1395,2024-01-20,Mumbai,Male,45,Groceries,Biscuits Pack,3,79,0,79.0,237.0,43.25,107.25,Debit Card,No,5
ORD-1396,2023-05-24,Chennai,Female,34,Groceries,Tea Powder,2,299,5,284.05,568.1,135.53,297.04,Cash,No,4
ORD-1397,2024-01-16,Chennai,Male,58,Clothing,Jacket,4,2499,5,2374.05,9496.2,1604.17,3079.52,Credit Card,No,1
ORD-1398,2023-12-25,Delhi,Female,40,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,936.01,188.24,EMI,No,1
ORD-1399,2024-05-05,Bangalore,Male,24,Electronics,Headphones,1,2999,10,2699.1,2699.1,1465.6,1233.5,Debit Card,No,5
ORD-1400,2023-10-04,Pune,Male,46,Electronics,Smartphone,1,18999,20,15199.2,15199.2,9380.54,5818.66,Cash,No,5
ORD-1401,2024-04-16,Delhi,Female,49,Groceries,Atta (10kg),3,399,10,359.1,1077.3,208.91,450.57,Cash,No,1
ORD-1402,2024-06-02,Ahmedabad,Female,27,Electronics,Laptop,1,54999,15,46749.15,46749.15,28381.16,18367.99,Debit Card,No,2
ORD-1403,2023-04-06,Mumbai,Male,37,Sports & Fitness,Protein Powder,1,1999,10,1799.1,1799.1,1057.23,741.87,Credit Card,No,2
ORD-1404,2024-03-04,Bangalore,Female,53,Sports & Fitness,Dumbbells,1,2199,15,1869.15,1869.15,1341.16,527.99,EMI,No,2
ORD-1405,2023-01-01,Ahmedabad,Male,32,Electronics,Laptop,1,54999,0,54999.0,54999.0,27670.08,27328.92,Cash,No,2
ORD-1406,2024-05-20,Pune,Female,48,Electronics,Smartphone,1,18999,25,14249.25,14249.25,10295.96,3953.29,UPI,No,5
ORD-1407,2023-12-05,Chennai,Male,19,Groceries,Atta (10kg),3,399,5,379.05,1137.15,243.88,405.51,Cash,No,3
ORD-1408,2024-06-05,Hyderabad,Female,24,Groceries,Tea Powder,4,299,25,224.25,897.0,137.62,346.52,Debit Card,No,2
ORD-1409,2023-09-12,Pune,Female,65,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,2062.58,1436.42,Cash,No,3
ORD-1410,2023-11-03,Delhi,Female,21,Electronics,Laptop,1,54999,5,52249.05,52249.05,31603.06,20645.99,Cash,No,4
ORD-1411,2023-06-07,Pune,Male,37,Home & Kitchen,Curtains,1,1499,0,1499.0,1499.0,774.62,724.38,Debit Card,No,4
ORD-1412,2024-02-10,Chennai,Female,33,Sports & Fitness,Dumbbells,1,2199,15,1869.15,1869.15,1178.71,690.44,EMI,No,3
ORD-1413,2023-06-13,Delhi,Male,23,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1575.58,823.62,Credit Card,No,1
ORD-1414,2023-06-03,Bangalore,Male,18,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,1258.0,441.15,Cash,No,2
ORD-1415,2023-10-26,Hyderabad,Female,24,Groceries,Biscuits Pack,1,79,25,59.25,59.25,36.19,23.06,Credit Card,No,1
ORD-1416,2023-02-10,Kolkata,Female,24,Sports & Fitness,Yoga Mat,1,799,5,759.05,759.05,485.72,273.33,UPI,No,5
ORD-1417,2024-06-22,Ahmedabad,Female,28,Electronics,Tablet,1,24999,10,22499.1,22499.1,11942.6,10556.5,EMI,No,5
ORD-1418,2023-08-18,Ahmedabad,Female,40,Groceries,Rice (5kg),3,349,15,296.65,889.95,203.47,279.54,EMI,No,4
ORD-1419,2024-03-04,Ahmedabad,Male,63,Clothing,Dress,3,1599,25,1199.25,3597.75,786.88,1237.11,Debit Card,Yes,1
ORD-1420,2023-05-01,Delhi,Female,39,Clothing,T-Shirt,2,599,15,509.15,1018.3,287.44,443.42,UPI,No,4
ORD-1421,2024-03-21,Hyderabad,Male,48,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,1108.36,315.89,Credit Card,No,4
ORD-1422,2023-07-16,Hyderabad,Female,29,Groceries,Rice (5kg),1,349,0,349.0,349.0,215.76,133.24,Cash,No,4
ORD-1423,2023-11-28,Kolkata,Female,54,Home & Kitchen,Mixer Grinder,1,3499,10,3149.1,3149.1,2096.1,1053.0,Debit Card,Yes,2
ORD-1424,2023-09-14,Pune,Male,20,Home & Kitchen,Pressure Cooker,1,1899,15,1614.15,1614.15,1187.07,427.08,Debit Card,No,5
ORD-1425,2024-05-22,Mumbai,Female,63,Groceries,Cooking Oil,2,189,25,141.75,283.5,100.85,81.8,UPI,No,3
ORD-1426,2023-12-12,Chennai,Male,27,Electronics,Smartphone,1,18999,15,16149.15,16149.15,11481.35,4667.8,UPI,No,5
ORD-1427,2023-10-08,Chennai,Female,64,Sports & Fitness,Protein Powder,1,1999,20,1599.2,1599.2,1296.8,302.4,Credit Card,No,5
ORD-1428,2023-10-25,Mumbai,Female,55,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,1013.29,985.71,Credit Card,No,4
ORD-1429,2024-04-19,Chennai,Female,34,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,189.75,94.3,UPI,No,1
ORD-1430,2023-08-23,Chennai,Male,32,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1508.72,1040.43,Cash,No,1
ORD-1431,2024-03-16,Kolkata,Male,50,Electronics,Smartphone,1,18999,10,17099.1,17099.1,10583.42,6515.68,UPI,No,1
ORD-1432,2024-05-23,Hyderabad,Male,33,Sports & Fitness,Dumbbells,1,2199,20,1759.2,1759.2,1280.38,478.82,Cash,No,3
ORD-1433,2023-07-01,Delhi,Female,59,Sports & Fitness,Dumbbells,1,2199,0,2199.0,2199.0,1290.85,908.15,Debit Card,No,1
ORD-1434,2023-04-12,Kolkata,Male,45,Clothing,Dress,3,1599,5,1519.05,4557.15,934.4,1753.95,Debit Card,No,3
ORD-1435,2023-04-10,Bangalore,Male,18,Groceries,Biscuits Pack,1,79,20,63.2,63.2,36.75,26.45,Debit Card,Yes,3
ORD-1436,2023-07-03,Ahmedabad,Male,48,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,4268.12,3830.98,EMI,No,1
ORD-1437,2023-12-31,Chennai,Female,64,Electronics,Headphones,1,2999,5,2849.05,2849.05,1582.2,1266.85,Credit Card,No,5
ORD-1438,2023-03-30,Chennai,Female,58,Electronics,Laptop,1,54999,5,52249.05,52249.05,28512.59,23736.46,UPI,Yes,4
ORD-1439,2024-03-18,Chennai,Female,55,Electronics,Tablet,1,24999,15,21249.15,21249.15,12311.31,8937.84,Credit Card,No,2
ORD-1440,2024-05-21,Pune,Male,20,Sports & Fitness,Protein Powder,1,1999,15,1699.15,1699.15,1028.37,670.78,Credit Card,No,1
ORD-1441,2023-12-30,Mumbai,Female,47,Electronics,Headphones,1,2999,25,2249.25,2249.25,1552.72,696.53,Credit Card,No,1
ORD-1442,2024-06-17,Ahmedabad,Female,25,Sports & Fitness,Yoga Mat,1,799,20,639.2,639.2,381.25,257.95,EMI,No,3
ORD-1443,2023-09-09,Delhi,Male,37,Groceries,Atta (10kg),3,399,15,339.15,1017.45,182.66,469.47,Debit Card,No,4
ORD-1444,2023-06-06,Pune,Male,49,Groceries,Biscuits Pack,1,79,15,67.15,67.15,50.96,16.19,UPI,No,4
ORD-1445,2023-01-24,Delhi,Male,51,Electronics,Headphones,1,2999,10,2699.1,2699.1,1460.38,1238.72,EMI,No,1
ORD-1446,2024-01-07,Pune,Male,29,Electronics,Smartphone,1,18999,10,17099.1,17099.1,11467.79,5631.31,EMI,No,1
ORD-1447,2023-08-26,Delhi,Female,53,Electronics,Headphones,1,2999,10,2699.1,2699.1,1854.26,844.84,UPI,No,4
